Case	MYCL	MUC1	CDKN2A	NFIB	FGFR2	WWTR1	SMO	FGFR1	MECOM	MLF1	PBX1	PAX8	WT1	ERBB2	EGFR	ACKR3	CDKN1A	NDRG1	EPAS1	FGFR3	PTPN13	LRIG3	SDC4	ELF3	CBLC	GNA11	PTK6	FAT1	MET	ERBB3	CDH1	PTPRK	ALDH2	AXIN2	RNF43	FGFR4	WNK2	ETV4	CCND1	FKBP9	AFDN	ID3	FBLN2	SFRP4	ELN	CREB3L1	PDGFRB	CDH11	COL1A1	COL3A1	TNC	PRRX1	MYCN	GATA3	CDKN2C	BIRC3	CD74	LCK	CD79A	CARD11	CCR7	PRF1	TENT5C	IGF2BP2	GATA2	LMO2	LYL1	CCND2	KLF6	JUN	CSF3R	PER1	CXCR4	TNFAIP3	CIITA	SH2B3	PIK3R1	CYLD	CHD2	KMT2C	KMT2D	MDM4	RBM15	PTPRC	LYN	CDK6	MYB	TEC	CHST11	RUNX1	GAS7	FES	JAK3	LCP1	VAV1	IKZF1	FLI1	CSF1R	KLF4	MAFB
TCGA-29-1774	-0.20092331851863104	-0.6086266595795434	-0.45404531756097016	0.0909609296674529	0.16632690902498093	-0.060701629847021016	2.023268908913756	0.28380246007417226	-0.30811625274790644	1.3088733367371936	1.3228004436568417	-0.46146947068385985	0.972060567214844	-0.0789828632893999	-0.1989036934367106	-0.07799848652952328	-0.6155340803448273	-0.5542877583117318	-0.7112204476078694	-0.024165620353435138	-0.08309832536221907	0.15546886135555987	-0.5266055370986631	-0.4736484419616246	0.23531138233031723	-0.5072867211614934	-0.648901180329701	-0.5838880117633556	-0.3194450012426778	-0.4028603416162397	1.062425798309164	-0.17237635726314923	-0.5818823503389157	-0.21755020222465285	-0.4057317642566435	0.20481703460685022	-0.5408482716848485	1.2109348639726354	-0.39127622783496174	0.658489328929179	0.08895750443345489	0.2671743059198758	-0.4969413758602289	-0.26315556119108385	-0.41228848582898364	0.2997872429372968	-0.04764991128841888	0.6749618970632024	-0.2519482000944539	-0.3154427912840963	-0.33461478826967744	-0.2665151931484059	1.2001460587079134	-0.2318437966449741	-0.613001467210569	-0.4792786584518003	-0.7474897916409282	-0.18291160362196981	-0.2070277878742674	-0.293165228475981	-0.2708200248726655	-0.3825250406858284	-0.06444096204676156	0.3866684771928858	-0.33613029731386124	0.2544542502289597	-0.4392639443271841	-0.47714974020098816	-0.5331341649445582	-0.363034059071715	-0.4178434055484875	-0.38330933405989315	-0.38891957764598384	-0.41574593506116186	-0.6849321958434319	-0.5192930092664946	-0.17956332606667072	-0.46877877744934027	-0.4797634464570181	-0.44219420564459055	-0.2781064678152248	-0.32080422323914415	-0.46368512303905746	-0.5831729822138946	-0.7858446885120866	-0.3931461256688755	-0.6074549747866618	-0.16164107624661067	0.17875711014135431	-0.5535566209043341	-0.3447240135984	-0.4550018576639814	-0.5108529586137363	-0.6195828312492405	-0.6435014194810482	-0.5812187390700633	-0.596398558093207	-0.6846144190327208	-0.518873200276376	-0.4668955446130717
TCGA-59-2363	-0.20262627414477893	-0.43970202304574224	-0.547766785371975	-0.08257006199041785	0.6702154419877054	0.8911589121869605	1.0100980929868135	0.6803697036427815	0.3320271089894713	1.1759218194258185	1.4454631720102693	0.9948236453431498	0.6666510192046299	0.12708799609243016	-0.02238679157981294	0.3808045409994712	-0.6078306889307411	0.37582888148625726	-0.3167785607331257	-0.19764768377704217	0.45751876581211004	-0.28779944327458473	-0.5893322528327379	0.6614691463339211	-0.13276671045922261	-0.3048960246201577	-0.6267980419828838	-0.18228877648200764	-0.45949789951214004	-0.6003465256807963	-0.46075970855140674	0.23674660714749549	-0.6907846071693525	-0.3477875295524672	-0.20264845070713502	-0.26033103471386587	-0.25082510147649467	0.818455211951685	0.2716435726839315	0.4076211433415409	1.3342905538414698	-0.40843819577694357	-0.5055280982267236	-0.2999572725918987	-0.04830498130877336	-0.19663864970208794	-0.40861799080058114	0.7712271875319654	-0.14938221958151168	-0.36246766343714054	0.38673068677657757	-0.30372433529193604	-0.008393796854672916	-0.23066407090688415	-0.6862137579371564	-0.33599902250503766	-0.5256029272417629	-0.34442491397155417	-0.20528809268224382	-0.20919926239617603	-0.2684613674056896	-0.38663773830464643	-0.07787964289739492	2.4497797974440148	0.3319761439314288	-0.41151380349454364	-0.425956215162529	1.4785415336036392	-0.424496224350959	-0.3212287867370631	-0.3899892431516083	-0.44922637560209777	-0.5407609586228287	-0.2802192894779187	-0.5567140909501012	-0.4364384485793426	-0.39787796588565966	-0.5348072514894235	-0.20024388987318745	-0.2591436103721878	-0.5362904933345398	-0.3626828559532305	-0.41117883380738307	-0.5703291002553563	-0.37876081112440185	-0.37293953323534834	-0.584189021707996	-0.4678835119465941	-0.6305515249497637	-0.5385751501360394	-0.3994975638453744	-0.10397439716811359	-0.5281713695616618	-0.4947445894892239	-0.6502077541444682	-0.5718087919603434	-0.5950728462695818	-0.5566954092072749	-0.4403774367657638	-0.16056282962889196
TCGA-24-1464	0.21394698640432724	-0.5951690148776069	-0.36079057610135423	0.06839915934605832	1.2852755025591474	0.4439091770385164	0.5664166470852386	-0.0027258551589338584	0.31636244257433943	3.163366253433928	0.3330511465409843	0.8363860116499239	0.10892002845817855	-0.20043837858068092	-0.11926224227603839	-0.43742156717963737	-0.3707768874644727	-0.2745192057485413	-0.727644833268236	-0.2609748142112511	-0.3281694938002845	-0.4294499621813092	-0.39463664022917694	-0.7891018841072777	0.3737054539671612	-0.33120780168600783	-0.2689479544702953	-0.00830666655702489	-0.6653232643813836	0.273807896865684	-0.2749415194037689	-0.19794069346860277	-0.54475451325288	-0.38300191419475177	-0.3729703386812134	-0.08897015287591375	-0.47387703260373915	2.4939061599901855	0.5094000435097715	-0.7909630530314105	0.606830145456612	-0.4415385970292233	-0.6720080888143761	-0.26903266471046894	-0.3978185649028618	-0.3843919757295273	-0.5440476690813628	-0.2909368802024396	-0.29542766890841643	-0.43099886394777737	0.0026093838685832707	-0.2661141965559296	-0.2555322951060261	0.3090604542692703	-0.7842886040405475	-0.44117121852587754	-0.1302841235144457	-0.2824922559318923	-0.20599189035065105	-0.3780368661990317	-0.27143213321184606	-0.2207025187404544	-0.08690695403912645	0.6407754820608825	-0.33898082160640125	-0.3279922745311501	-0.3960931921094236	-0.6162174370330581	-0.4469498390085694	-0.4135824936711013	-0.3820636460994898	-0.45360442824882774	-0.4529476412220754	-0.3814527785851503	-0.5835878671435657	-0.4901434044402389	-0.5867011044779399	-0.47746713254233797	-0.3791163418746123	-0.46661973373370347	-0.5796511446315679	-0.3261487254767044	-0.5073810964272968	-0.5491354825742442	-0.6737446847145073	-0.494835370325806	-0.4502111021737936	-0.4622128979573124	-0.29932666631174193	-0.42980201974053833	-0.5288361431559886	-0.37388446869443787	-0.5518355476754145	-0.5561210643530411	-0.5482688829311351	-0.5599844945260971	-0.5493081693581855	-0.35292046515325626	-0.48393195612021334	-0.21913826554742763
TCGA-13-A5FT	0.9069251022739	0.22168317992227693	0.20581119098170017	0.048057927780475414	0.9367186604776145	0.3513331572937388	0.8033694855392596	0.8391980965646341	1.1024869579347074	4.817995300451163	0.45478874798670205	2.0251657159607324	0.7720219930528696	0.005532969922395101	-0.16587848799844224	0.16967584482481765	-0.5939899122962101	-0.5301662778648307	-0.4551553259782583	-0.2652657022184359	-0.5137274402271033	-0.10822318874458957	-0.10601519015219485	-0.4415076877278298	-0.0628968135379378	-0.20508884455569568	-0.6329555431492239	-0.7088787694350942	-0.062074846014307655	-0.34274986976067245	-0.39126039744887964	-0.28499045573988796	-0.5454492644926277	-0.17566557964483506	0.3360857266522446	-0.06506002878350148	-0.10443997755470251	1.6790437691829616	0.07088369999164984	0.43179742655837217	-0.03157902422418434	-0.5058741784270329	-0.0405612912586641	-0.42851415200540305	-0.2367853432240521	-0.3891832731651031	-0.5905941603414576	-0.3192992106434707	-0.30729688175353925	-0.46391414042823415	0.20484272230858497	-0.28643971133707213	-0.17197089782713343	-0.1350072580486924	0.6810151915710647	-0.19810214806968088	-0.42629940461053595	-0.3477689682290016	-0.19627320662385575	-0.23852516532325108	-0.2507387906252809	-0.3848267973778418	-0.07746396062731312	1.4995426894276065	-0.2881000084091193	-0.3325507788624495	-0.42562313160111415	-0.6257709982427312	-0.5773985393454036	-0.5183429299644036	-0.4283651966871271	-0.45408385661233225	0.4881747499061797	-0.3358862527374334	-0.32237326539678496	-0.41991160801674576	-0.5411011007611723	-0.5277522164139085	-0.3217912155251184	-0.29439185341003493	-0.16153321371137397	-0.38573072703241795	-0.4146187759077028	-0.5717544020292323	-0.5383825233000789	-0.49592917447462936	-0.5591791439792799	-0.2597397702333058	-0.5414684992208522	-0.06786263656230557	-0.3342033204808235	-0.5153789239207834	-0.3294687993552627	-0.6016926081991054	-0.6405100582583474	-0.567956532162761	-0.6019361668564749	-0.7190768446290412	-0.33834969705111295	-0.38552176579695263
TCGA-04-1365	-0.08696348953638716	0.6670167197821079	1.958266041119648	0.9541473963864697	-0.13540886471724153	1.351141735880556	-0.06858383113477258	0.24904018182936247	1.3402031055579167	3.875162446568787	1.0766105241017978	1.5384635686344243	2.3963883399550427	-0.11849490158467796	-0.15713462842305387	1.2160128955837668	-0.4355869958630547	-0.04478039040855284	-0.4644401048912301	-0.23691993662917774	-0.09408215864264532	0.09342632475156444	0.03347296495500539	0.24754381665974273	1.0314329493965395	-0.11711985020913095	-0.5862293420774818	-0.13946545100337238	-0.5315460433169464	0.01688887213362507	-0.2888607918275301	0.13377177637970766	-0.47688393380801297	-0.3640035363074946	-0.2806796412440965	-0.26405145241904954	-0.21224033129276704	0.8483189812910202	-0.6350679130900807	0.2643845147244188	-0.2225230230726814	-0.3848029026712213	-0.4259044880472177	-0.44149328450771674	0.15761642053818825	-0.4300313406950605	-0.4397338705795127	-0.5296734119563821	-0.3147046540070185	-0.4476531024614938	-0.2973336702178377	-0.2291807395697269	-0.18754270676886933	-0.15763732549176102	-0.1904085578769	-0.40623749588557684	0.7166278136364621	-0.23126186016895517	-0.1940460082697985	-0.24075107661545403	-0.2037492737875177	-0.18873179527565054	-0.07822993694521665	0.08886684966141295	-0.3397683747727998	-0.29776140292166947	-0.388879851232532	-0.6250382493732514	-0.5205140513076895	-0.24652257825980636	-0.33606919763309706	-0.47323484051450415	-0.06983022456074606	-0.2839216053241572	-0.11805022327962271	-0.37642626828235587	-0.6289016833819219	-0.5299148531037233	-0.3653096558360839	-0.40277315748161757	-0.49497736002984155	-0.4655161734985204	-0.42059875964327986	-0.5031351476302284	-0.3010223594688952	-0.5022415757861286	-0.4862794604308234	-0.22052371686164715	-0.3681177464510784	-0.6515277871113005	-0.3805265764015812	-0.2880358276105474	-0.4739439046900473	-0.4554452130843088	-0.4506587633791616	-0.48570142235292196	-0.5379981903628828	-0.13009469222959172	-0.42077082642170893	0.09485940954887064
TCGA-29-1761	-0.1287795203564571	-0.24897798884887798	1.05956433400524	0.56553940709008	-0.055158140068861924	0.1223365179895308	0.4022189335973836	-0.4215523232167267	1.2767998847653121	2.9592848884922853	0.34559344084715193	-0.08073719953351174	-0.2134517783434055	-0.22261437791101985	-0.21296430435200595	0.1930333935690015	-0.6500479919971927	-0.1608664254974885	-0.6348825878138334	-0.35542416718054354	-0.2887533945351038	-0.3052296545752955	1.2370103540822937	-0.39724298312764184	1.376533796753458	-0.44912458728320553	-0.6371068235296877	-0.49842484901677137	-0.17869293356648114	-0.15762408616412774	-0.28749345084261146	0.12966962847120583	0.7122241672604718	-0.43235173789274006	-0.4777589518882764	-0.2571318349480558	-0.3985209225706517	-0.4180341493422656	-0.7264493746129179	-0.642074825740224	1.0630281399289818	0.30425244473169755	-0.5021958326024712	-0.2888694757794087	0.06240491221334619	-0.436099871641027	-0.6453851660391413	-0.09153268674676907	-0.3136585499671877	-0.3986965682326938	-0.3104636892531805	-0.26929710700871023	-0.21147530770749118	-0.20369399052952836	0.8943982200342978	-0.4310963785814117	0.6055224006627954	-0.29130664172030857	-0.2006947295555266	-0.3035868303426274	-0.26367876091555864	-0.33137865301476577	-0.08230362319201831	-0.45579526688912114	-0.04861763560199623	-0.4033277146887978	-0.36466883986218585	-0.6513120885835434	-0.49488702150072605	-0.6026290445692933	-0.3889592698834344	-0.3117372170481692	-0.5481226729132851	-0.3613750103229443	-0.32988394936543197	-0.5253424565667658	-0.4564971702450773	-0.5147007796075429	-0.48861260005785506	-0.3138525407515457	-0.6784177557750963	-0.5331361554715355	-0.5672970499721074	-0.5079714740652139	-0.48401877556954437	-0.46964909058316157	-0.5548738299994683	-0.4923130245372515	-0.5823370007058454	-0.48641373069483707	-0.47180049052586176	-0.42333629718870464	-0.6107840749468375	-0.4907857928964985	-0.5964278603696054	-0.5293536787744862	-0.5529262578768295	-0.17724480443345345	-0.3528409115614434	-0.1856977842985457
TCGA-30-1866	0.17420838312819678	-0.024852958856239796	1.9746396866970357	0.4690419204177726	1.6523392109014514	1.8212090662246572	-0.29412821805489736	-0.24177356542749173	-0.22833281904960273	2.302944828711198	0.30437221240197193	1.6401381685718628	0.40532556609886755	-0.1419931517164613	-0.14678514023789307	-0.39514889808344644	-0.678730306620771	-0.39640098040223226	0.01374904011632079	-0.09940893203360289	-0.4525980683598811	0.06305868937334325	0.0697048329289114	-0.4109011555868658	-0.259395325097435	-0.5571621250372533	-0.6417787494428183	-0.5857370083479638	-0.6595530108438771	-0.3059998414936605	-0.017633394975244344	0.10521271622584215	-0.7405916543807819	-0.1022060132340869	-0.40616955613515704	-0.31835996529745514	-0.621393306140038	-0.10244627674519458	-0.28247117562300394	-0.35210214427648323	0.18657957510804143	-0.3918580934259555	-0.6312141422774751	-0.42563272112224876	-0.4600620796467669	-0.4443249879644857	-0.6151685431438465	-0.1764113867814338	-0.35659102183024965	-0.41581587738712555	-0.2895482594200773	-0.2919116440052383	-0.09981088263938373	-0.1968438312255097	1.2419508824422811	-0.40063211751420835	-0.18828273318077718	-0.22902604739952498	-0.20525521890580017	-0.44202703237287777	-0.2625524815714663	-0.25667875017420316	-0.07806740050702736	-0.3944321729984648	-0.3435493269212178	-0.29763227532862213	-0.3852003187650267	-0.6464827479332167	-0.45496736569491736	-0.5177971364378224	-0.41211476982527206	-0.47817731109826894	0.6487717377262243	-0.3381318076072271	-0.6343910317952776	-0.5461517237405513	0.019249350352654425	-0.5416883682297438	-0.4749772958320968	-0.5494273238473488	-0.6992434117511364	-0.44663824061704094	-0.44890208072186044	-0.5151087602636968	-0.7212741549069586	-0.4728412716385435	-0.6056928842548401	-0.2105391417996246	-0.5487068315937824	-0.7127781617062344	-0.5113834481591926	-0.5423894659512294	-0.5675645735261478	-0.5502561805119666	-0.6154937501497135	-0.5520659604977332	-0.5783081154999875	-0.41835496188150173	-0.4447851691442299	-0.11339384432354703
TCGA-36-1570	1.1942431391985808	0.33011551181653254	-0.1203882818573106	0.3575900647171293	0.15939769501419915	0.7312243566520605	0.24360879504279667	0.032656409222518674	0.4863917600087077	2.5889399059803084	0.9470775910075068	0.21631046395661646	1.0294833557619543	-0.17335649292776747	-0.11470286292187314	-0.4339575070815301	0.24397938416739132	-0.32827515482659186	-0.21105315832723168	-0.35041591709166237	-0.530891550271584	-0.12647983247766165	-0.4288804471049491	0.5457252741509492	-0.132397598082795	-0.546465478656439	-0.5310339736743588	-0.5923355266937983	-0.6084041356909735	-0.4610601992197439	-0.5372639463400783	-0.07476707356959933	-0.6977569321111053	-0.22221440026104716	-0.19814544852813862	-0.2925267267390785	0.0976946630820613	-0.5834993523113501	-0.29920184434928515	-0.3679437466204519	0.049843879495802025	-0.5062669416236881	-0.6412460156304877	-0.39872878827270936	-0.37478525049676964	-0.33058767821851204	-0.5173723675419821	-0.010212296222759968	-0.21061126055357715	-0.3871365212096817	-0.3014391429451544	-0.2980101338491487	-0.20786979923506618	-0.22422294059964845	0.2994954588267818	-0.21853152606471946	0.5115756129321326	-0.36382558327632136	-0.20723063401755037	-0.4117253001400518	-0.2603611337171998	-0.3854135196718844	-0.07657047727600245	-0.5521839856332251	-0.33928747947650334	-0.38844200588099054	-0.43536062134185305	-0.6333520118628343	-0.5109011911685766	-0.4586604339973528	-0.41244785751062196	-0.44816291632305133	-0.3409011874945841	-0.33170404927688873	-0.4464118368524135	-0.5040467389915153	0.0726382116229267	-0.4484152088980412	-0.3425869354892961	-0.426959480181392	-0.6089497129001922	-0.42010913154021945	-0.5256621389393339	-0.5584955929002273	-0.5086043225336319	-0.48468314076554225	-0.38185743053861926	-0.35138704279673905	-0.6519742195922832	-0.610168331858633	-0.5189289015321483	-0.2630693008440036	-0.597445013353364	-0.594535277733794	-0.622891392914276	-0.5641577759734782	-0.5607010053424649	-0.3362351371765418	-0.31193507542524646	-0.10289728926022801
TCGA-29-1701	-0.1365676446467196	-0.09863995950831093	1.5877175061411222	0.4586382851359146	-0.08425432241194068	0.061444003726243236	-0.3311415275815359	-0.3783169011044674	-0.03482584108687652	3.6024572819062652	0.34011850947529404	1.0757969303383716	0.8303964249723689	-0.10574133858636263	-0.21483501315678802	-0.08954402782091873	-0.41901574689089255	0.23175045972714375	-0.5891562032169231	-0.27978564213129303	-0.41592044523954785	-0.21082101871118708	0.19386275144576393	0.6314739058080694	0.35265451374902124	-0.6129989010066685	-0.6387798311746572	-0.5981577487636525	-0.642621317981997	0.6554671048864231	-0.1684787112341753	-0.21686048591351742	-0.46654537369272125	-0.33083866611529006	-0.26102070117560744	-0.33209735305588695	-0.5511722562616951	-0.2654825365087978	-0.7470060595104845	-0.5255833888281441	-0.6405646161092611	0.2712393241897856	-0.18892077214643438	-0.06454944684944412	-0.3815559736152116	-0.14822748740641362	-0.3516862762383111	0.39005412970758135	0.012856960277902165	0.3464628413243608	-0.2617118696959433	0.11154940669565679	-0.06965753344234751	-0.2006542592481725	-0.11731382060363088	-0.22929134096291667	-0.24202181587162158	-0.06239034180009346	-0.1940232207656728	-0.42662423646837877	-0.220904630173619	-0.3254098819849859	-0.08719699751072287	-0.5219191253229646	-0.34032941928514576	-0.3954869671202715	-0.3651996917881909	-0.648977804210306	-0.04269397645486189	-0.5294419526861546	-0.4004897733741618	-0.4135830559953701	-0.18459232029449735	-0.3205697447245311	-0.58901502250297	-0.4592018327504665	-0.5718092382366675	-0.5048630511689094	-0.5264545403263374	-0.5866264197271337	-0.7401138384628984	-0.49969645877068414	-0.5630080082394302	-0.49836887383441253	-0.5044556327617913	-0.48921379268724774	-0.5420986736437613	-0.22174372847724133	-0.36661777321758066	-0.48564258229772655	-0.5095277573906405	-0.43996000174757327	-0.5745637545652652	-0.5287671219937434	-0.24826701032878307	-0.5468694225416192	-0.512768237219515	-0.29985384372301827	-0.36752276194135364	0.14060167863201695
TCGA-61-1914	-0.1594817596163528	0.005692513649696918	0.29866559388990926	-0.3052407538926382	0.10839520442700327	0.8209279706801097	-0.2009708622781135	-0.35839123554625835	0.2035284966495417	4.4702309447464375	-0.23923842497442127	0.8665121321968756	0.37630044324100836	0.1874774167503069	-0.13291008545910446	-0.15764800614467195	-0.18355266177516724	-0.13576925366714834	-0.51523330717984	-0.34277401824914533	-0.2839498380187321	0.4112271601050409	1.343060837544675	-0.258917279515817	-0.6040270921426432	-0.4863584999816394	-0.42641893131049696	-0.5550944771633504	-0.6193297106371718	-0.40646248635279547	-0.26254486959097356	0.3348862065402432	0.007498284713634715	-0.2868424225869049	-0.3380616481778359	-0.3636280428825885	-0.5249583128143976	-0.16771320388528652	-0.716889768866766	-0.49053205967788593	-0.5580961297949325	-0.11037295356130049	-0.4849522349089711	0.31000166075827973	-0.3459311140004556	-0.37338503144626467	-0.46540646090351084	-0.17863316052467246	-0.24440749400434061	-0.3412009838221527	-0.20456711501949798	-0.1732500690149595	-0.158206827695535	-0.21697666900400836	-0.6657535793871203	-0.37407221368327387	-0.1469503081106591	-0.33601645384444656	-0.19284312690447405	-0.4424990021024566	-0.26498051131688266	-0.3691319760122013	-0.08128917162952655	-0.6273791600075075	-0.319406989147725	-0.37779648687278466	-0.38243676609141236	-0.6464425549572536	-0.5270370311168315	-0.5430857442667397	-0.4028143001995819	-0.48434014478913634	0.552075960685006	-0.35605065154283955	-0.5494279789273606	-0.48994799274050505	0.08404715840688906	-0.5372799165158902	-0.5024987069364476	-0.4812963132884457	-0.6805575043076212	-0.5965012910029979	-0.5852515157024685	-0.5139448087205694	-0.4098818057739704	-0.5038333486658638	-0.6111608146680186	-0.35618900851571766	-0.511599801448176	-0.594715930771492	-0.5163447371147845	-0.4697483081110144	-0.5448010469674707	-0.5295972047596098	-0.5179288563613662	-0.5541057855641613	-0.5537133992721069	-0.16880288865937879	-0.4386674907840784	-0.057013076471301716
